TxDate,Store_Name,Cust_Name,Item,TotPrice,Payment,CardNo
25/08/2021 10:56,Chesterfield,Clifford Vichidvongsa,"Large Flavoured iced latte - Hazelnut - 3.25, Regular Flat white - 2.15, Regular Latte - 2.15",7.55,CARD,6708760881396604
25/08/2021 10:57,Chesterfield,Justin Adkins,"Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flat white - 2.15, Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flat white - 2.15",16.3,CARD,5468199414269508
25/08/2021 10:58,Chesterfield,Melanie Acker,"Large Latte - 2.45, Large Flavoured iced latte - Caramel - 3.25",5.7,CASH,n
25/08/2021 10:59,Chesterfield,Gregory Cumiskey,"Regular Flat white - 2.15, Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75",10.9,CASH,n
25/08/2021 11:00,Chesterfield,Thomas Moore,"Large Flavoured iced latte - Caramel - 3.25, Large Flat white - 2.45, Large Latte - 2.45",8.15,CARD,6183486734228071
25/08/2021 11:03,Chesterfield,Patricia Salas,Large Flat white - 2.45,2.45,CARD,3588949975835307
25/08/2021 11:06,Chesterfield,Heather Peterson,"Regular Latte - 2.15, Regular Flat white - 2.15, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Vanilla - 2.75, Large Flat white - 2.45",12.05,CASH,n
25/08/2021 11:08,Chesterfield,Angela Johnson,Large Latte - 2.45,2.45,CARD,4034572784059311
25/08/2021 11:11,Chesterfield,Leana Zerhusen,"Large Latte - 2.45, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75",8.45,CASH,n
25/08/2021 11:13,Chesterfield,Patti Cyr,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Caramel - 2.75, Regular Latte - 2.15, Large Flat white - 2.45, Large Flavoured iced latte - Caramel - 3.25",16.1,CARD,5721093912380090
25/08/2021 11:16,Chesterfield,James Clyatt,"Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Caramel - 2.75",8.55,CARD,5851067915633697
25/08/2021 11:19,Chesterfield,Jeffery Long,"Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured latte - Hazelnut - 2.85",8.15,CASH,n
25/08/2021 11:21,Chesterfield,Robert Nichols,"Regular Flavoured iced latte - Vanilla - 2.75, Large Latte - 2.45, Large Flavoured latte - Hazelnut - 2.85, Large Latte - 2.45",10.5,CASH,n
25/08/2021 11:24,Chesterfield,Dewey Crandall,"Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Caramel - 2.75, Large Latte - 2.45, Large Flavoured latte - Hazelnut - 2.85, Regular Flat white - 2.15",13.05,CARD,3357200862087042
25/08/2021 11:26,Chesterfield,Debra Roth,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured latte - Hazelnut - 2.55",5.3,CASH,n
25/08/2021 11:29,Chesterfield,Robyn Mcfadden,Large Latte - 2.45,2.45,CARD,3005386842191216
25/08/2021 11:32,Chesterfield,Lawrence Davis,"Large Flat white - 2.45, Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured iced latte - Vanilla - 2.75, Large Latte - 2.45, Large Latte - 2.45",13.35,CASH,n
25/08/2021 11:34,Chesterfield,Pamela Perez,Regular Flavoured iced latte - Caramel - 2.75,2.75,CARD,5845350383200391
25/08/2021 11:37,Chesterfield,Barry Frase,"Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured latte - Hazelnut - 2.55, Large Latte - 2.45",8.25,CASH,n
25/08/2021 11:39,Chesterfield,Rhonda Smith,"Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Caramel - 3.25, Large Latte - 2.45, Large Flavoured latte - Hazelnut - 2.85",14.35,CARD,9209841840969692
25/08/2021 11:42,Chesterfield,Ryan Ramirez,Large Latte - 2.45,2.45,CASH,n
25/08/2021 11:45,Chesterfield,Isabel Greene,Large Flavoured iced latte - Caramel - 3.25,3.25,CARD,6859215193020987
25/08/2021 11:47,Chesterfield,Dennis Duque,Regular Flavoured iced latte - Caramel - 2.75,2.75,CASH,n
25/08/2021 11:50,Chesterfield,Pauline Baker,Regular Latte - 2.15,2.15,CARD,9071322703654704
25/08/2021 11:52,Chesterfield,Corey Alcantara,"Large Latte - 2.45, Large Flavoured latte - Hazelnut - 2.85",5.3,CARD,1300247141634284
25/08/2021 11:55,Chesterfield,Travis Boykins,"Large Flat white - 2.45, Large Latte - 2.45, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured iced latte - Vanilla - 3.25, Large Flavoured iced latte - Vanilla - 3.25",14.25,CARD,4907467261068059
25/08/2021 11:58,Chesterfield,Hilda Jones,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Vanilla - 2.75, Regular Flat white - 2.15, Regular Flat white - 2.15",9.8,CARD,5006059570831155
25/08/2021 12:00,Chesterfield,Michael Bonebright,"Large Flavoured iced latte - Vanilla - 3.25, Large Flavoured iced latte - Caramel - 3.25",6.5,CARD,6050739238014847
25/08/2021 12:05,Chesterfield,Wendy Ching,"Regular Flavoured iced latte - Hazelnut - 2.75, Large Flat white - 2.45, Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Caramel - 2.75",13.45,CARD,2127480294133630
25/08/2021 12:09,Chesterfield,James Patton,Large Latte - 2.45,2.45,CARD,4090848197683036
25/08/2021 12:14,Chesterfield,Lula Woods,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured latte - Hazelnut - 2.85",6.1,CARD,4029814954291436
25/08/2021 12:19,Chesterfield,Sharon Edwards,"Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75",14.75,CASH,n
25/08/2021 12:23,Chesterfield,John Mccullough,"Large Flavoured iced latte - Caramel - 3.25, Large Latte - 2.45, Regular Flavoured iced latte - Hazelnut - 2.75",8.45,CASH,n
25/08/2021 12:28,Chesterfield,Timothy Madison,"Large Flavoured iced latte - Hazelnut - 3.25, Regular Latte - 2.15, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flat white - 2.15, Regular Flavoured iced latte - Hazelnut - 2.75",13.05,CARD,7415146098159274
25/08/2021 12:32,Chesterfield,Michael Jackson,"Large Latte - 2.45, Regular Flavoured iced latte - Hazelnut - 2.75",5.2,CARD,3094643504015977
25/08/2021 12:37,Chesterfield,Ralph Crocker,"Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Caramel - 3.25, Regular Latte - 2.15",7.95,CASH,n
25/08/2021 12:42,Chesterfield,Craig Magness,"Large Flat white - 2.45, Regular Flavoured latte - Hazelnut - 2.55, Large Latte - 2.45, Large Flavoured iced latte - Hazelnut - 3.25",10.7,CARD,4311192964521477
25/08/2021 12:46,Chesterfield,Sally Siple,"Large Flavoured iced latte - Caramel - 3.25, Regular Flat white - 2.15, Large Flavoured iced latte - Caramel - 3.25",8.65,CARD,4497560237088572
25/08/2021 12:51,Chesterfield,Juana Guerrero,"Regular Latte - 2.15, Large Flat white - 2.45, Large Flavoured iced latte - Vanilla - 3.25, Large Latte - 2.45, Regular Flavoured latte - Hazelnut - 2.55",12.85,CARD,3963464144816228
25/08/2021 12:55,Chesterfield,Leonel Malone,"Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Caramel - 3.25",9.05,CARD,7904415677199075
25/08/2021 13:00,Chesterfield,Gregory Archer,"Regular Latte - 2.15, Regular Flavoured iced latte - Vanilla - 2.75, Regular Latte - 2.15",7.05,CARD,8917885439575338
25/08/2021 13:02,Chesterfield,Florence Kolb,Regular Flavoured iced latte - Vanilla - 2.75,2.75,CARD,3714814045565927
25/08/2021 13:04,Chesterfield,Louise Cottrell,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flat white - 2.15",4.9,CARD,8065696381332688
25/08/2021 13:06,Chesterfield,Norma Chase,"Large Latte - 2.45, Large Latte - 2.45, Regular Flat white - 2.15, Regular Flavoured iced latte - Hazelnut - 2.75",9.8,CARD,8220946465265346
25/08/2021 13:08,Chesterfield,Dorothy Fillers,"Large Flavoured latte - Hazelnut - 2.85, Large Latte - 2.45",5.3,CARD,8460724084967456
25/08/2021 13:10,Chesterfield,Ida Trujillo,Regular Flavoured iced latte - Vanilla - 2.75,2.75,CARD,9376130723627108
25/08/2021 13:12,Chesterfield,Cody Martinez,"Large Latte - 2.45, Large Flavoured iced latte - Vanilla - 3.25, Regular Latte - 2.15",7.85,CASH,n
25/08/2021 13:15,Chesterfield,Alma Delung,Regular Flavoured iced latte - Caramel - 2.75,2.75,CASH,n
25/08/2021 13:17,Chesterfield,Eugene Langel,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured latte - Hazelnut - 2.85, Large Latte - 2.45",8.55,CARD,1347333456996293
25/08/2021 13:19,Chesterfield,Betty Rodriguez,"Large Latte - 2.45, Large Flat white - 2.45",4.9,CASH,n
25/08/2021 13:21,Chesterfield,Stanley Robinson,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured latte - Hazelnut - 2.85",11.6,CASH,n
25/08/2021 13:23,Chesterfield,Arthur Young,"Large Flat white - 2.45, Regular Flavoured iced latte - Vanilla - 2.75",5.2,CARD,1379867388653945
25/08/2021 13:25,Chesterfield,Margaret Higgins,"Large Flavoured iced latte - Vanilla - 3.25, Regular Flat white - 2.15, Regular Flavoured iced latte - Caramel - 2.75, Regular Flat white - 2.15, Large Flavoured latte - Hazelnut - 2.85",13.15,CARD,5126480936626881
25/08/2021 13:27,Chesterfield,Richard Starch,"Regular Flavoured iced latte - Vanilla - 2.75, Large Latte - 2.45, Large Flavoured iced latte - Caramel - 3.25, Regular Flat white - 2.15, Large Flavoured iced latte - Vanilla - 3.25",13.85,CASH,n
25/08/2021 13:29,Chesterfield,Myra Mccarthy,"Regular Latte - 2.15, Regular Flat white - 2.15, Regular Flavoured iced latte - Vanilla - 2.75",7.05,CARD,9758386193852626
25/08/2021 13:31,Chesterfield,John Lopez,"Regular Flat white - 2.15, Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured latte - Hazelnut - 2.55",7.95,CASH,n
25/08/2021 13:33,Chesterfield,Barbara Kaiser,"Large Flat white - 2.45, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75",8.45,CARD,3681154553033927
25/08/2021 13:35,Chesterfield,Gary Delvalle,"Large Flavoured latte - Hazelnut - 2.85, Large Flat white - 2.45",5.3,CARD,4959040306628499
25/08/2021 13:37,Chesterfield,Antonio Stefani,"Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured iced latte - Vanilla - 3.25",6.0,CASH,n
25/08/2021 13:39,Chesterfield,Judith Sanchez,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Vanilla - 3.25, Regular Latte - 2.15, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Caramel - 2.75",14.65,CARD,5126446880019163
25/08/2021 13:41,Chesterfield,Eric Cush,Regular Flavoured latte - Hazelnut - 2.55,2.55,CASH,n
25/08/2021 13:43,Chesterfield,John Davis,Regular Latte - 2.15,2.15,CARD,8698518072739848
25/08/2021 13:46,Chesterfield,Patricia Hanson,Large Flavoured iced latte - Vanilla - 3.25,3.25,CASH,n
25/08/2021 13:48,Chesterfield,Sandy Layton,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Latte - 2.15, Large Latte - 2.45, Large Latte - 2.45, Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Vanilla - 2.75",15.4,CARD,1476462289196564
25/08/2021 13:50,Chesterfield,Richard Torres,"Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Caramel - 2.75",8.15,CARD,4544265923225223
25/08/2021 13:52,Chesterfield,Karen Rucker,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Vanilla - 2.75, Large Flat white - 2.45, Regular Flavoured iced latte - Hazelnut - 2.75",13.45,CARD,6929140429410029
25/08/2021 13:54,Chesterfield,Patricia Adams,Regular Flavoured iced latte - Vanilla - 2.75,2.75,CARD,4686046880992171
25/08/2021 13:56,Chesterfield,Ashley Woody,"Regular Flat white - 2.15, Regular Flat white - 2.15, Regular Flat white - 2.15, Large Flavoured iced latte - Hazelnut - 3.25",9.7,CARD,5486837673611667
25/08/2021 13:58,Chesterfield,Brenda Sullivan,Large Latte - 2.45,2.45,CARD,5954141110936513
25/08/2021 14:00,Chesterfield,Joshua Hester,"Regular Latte - 2.15, Regular Flavoured iced latte - Vanilla - 2.75",4.9,CARD,3949479149312944
25/08/2021 14:01,Chesterfield,Joe Sullivan,"Regular Flavoured latte - Hazelnut - 2.55, Regular Latte - 2.15, Large Flavoured iced latte - Vanilla - 3.25",7.95,CARD,1819524973774482
25/08/2021 14:03,Chesterfield,Ana Maness,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Latte - 2.15, Large Flat white - 2.45",10.1,CARD,6880229834648525
25/08/2021 14:04,Chesterfield,Earl Christopher,"Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured latte - Hazelnut - 2.55",8.35,CARD,9610068052333344
25/08/2021 14:05,Chesterfield,Karl Spotted,"Regular Latte - 2.15, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Large Flat white - 2.45, Large Flavoured latte - Hazelnut - 2.85",13.45,CASH,n
25/08/2021 14:06,Chesterfield,Charlotte Walker,"Large Latte - 2.45, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Vanilla - 2.75",11.2,CARD,2952199494624272
25/08/2021 14:08,Chesterfield,Van Stookey,"Regular Latte - 2.15, Large Flavoured iced latte - Caramel - 3.25",5.4,CASH,n
25/08/2021 14:09,Chesterfield,Johnathan Comstock,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flat white - 2.15, Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured latte - Hazelnut - 2.55, Large Flat white - 2.45",12.65,CASH,n
25/08/2021 14:10,Chesterfield,Edna Hall,"Large Flat white - 2.45, Large Flavoured iced latte - Caramel - 3.25",5.7,CARD,6819840820174115
25/08/2021 14:11,Chesterfield,Louise Paige,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flat white - 2.15",4.9,CARD,6352557685087208
25/08/2021 14:13,Chesterfield,John Marquez,"Regular Flavoured iced latte - Caramel - 2.75, Regular Latte - 2.15, Large Flat white - 2.45, Large Flavoured latte - Hazelnut - 2.85",10.2,CARD,9312780405753466
25/08/2021 14:14,Chesterfield,Nicole Jones,Large Flavoured latte - Hazelnut - 2.85,2.85,CASH,n
25/08/2021 14:15,Chesterfield,Erick Revering,Large Latte - 2.45,2.45,CASH,n
25/08/2021 14:16,Chesterfield,Michael Duckett,"Large Flavoured latte - Hazelnut - 2.85, Large Latte - 2.45",5.3,CARD,2651504592439802
25/08/2021 14:18,Chesterfield,Wanda Lewis,Large Latte - 2.45,2.45,CASH,n
25/08/2021 14:19,Chesterfield,Anita Dickson,Regular Flavoured latte - Hazelnut - 2.55,2.55,CARD,9719596464777358
25/08/2021 14:20,Chesterfield,Jason Evans,"Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75",8.75,CARD,1073223342216414
25/08/2021 14:22,Chesterfield,Jimmy Casey,"Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured iced latte - Caramel - 2.75",6.0,CASH,n
25/08/2021 14:23,Chesterfield,Brian Mcgowan,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured latte - Hazelnut - 2.55",5.3,CARD,4024571251284256
25/08/2021 14:24,Chesterfield,Hazel Peeler,Large Flavoured iced latte - Hazelnut - 3.25,3.25,CARD,5179091491187608
25/08/2021 14:25,Chesterfield,Mary Crisp,"Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Caramel - 2.75",14.05,CARD,3316241918098970
25/08/2021 14:27,Chesterfield,Dale Thomas,"Large Flavoured iced latte - Vanilla - 3.25, Regular Flat white - 2.15, Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured iced latte - Caramel - 3.25, Regular Latte - 2.15",16.8,CASH,n
25/08/2021 14:28,Chesterfield,Dorothy Carter,"Regular Latte - 2.15, Regular Latte - 2.15, Large Latte - 2.45",6.75,CARD,1793973543395326
25/08/2021 14:29,Chesterfield,Josephine Villa,"Regular Flat white - 2.15, Regular Flat white - 2.15, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Caramel - 2.75",9.6,CARD,1859921596452479
25/08/2021 14:30,Chesterfield,Autumn Cash,"Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Regular Latte - 2.15",8.15,CARD,6318368714182148
25/08/2021 14:32,Chesterfield,Jennifer Swinford,"Large Flavoured iced latte - Caramel - 3.25, Large Flavoured latte - Hazelnut - 2.85, Regular Flat white - 2.15, Regular Flavoured latte - Hazelnut - 2.55",10.8,CARD,1009230023278707
25/08/2021 14:33,Chesterfield,Dean Jones,Large Flavoured iced latte - Hazelnut - 3.25,3.25,CASH,n
25/08/2021 14:34,Chesterfield,Albert Darden,"Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured latte - Hazelnut - 2.85, Large Latte - 2.45, Large Flavoured latte - Hazelnut - 2.85",10.9,CARD,9958655563016416
25/08/2021 14:35,Chesterfield,Thaddeus Boudreaux,Regular Flavoured iced latte - Vanilla - 2.75,2.75,CARD,5052540827718020
25/08/2021 14:37,Chesterfield,Therese Eisner,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Vanilla - 3.25",6.5,CARD,4433798196723079
25/08/2021 14:38,Chesterfield,Carl Fritz,Large Flavoured iced latte - Hazelnut - 3.25,3.25,CARD,9770569507386666
25/08/2021 14:39,Chesterfield,Beth Barnes,Regular Flat white - 2.15,2.15,CASH,n
25/08/2021 14:41,Chesterfield,Drew Montagna,"Large Latte - 2.45, Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured latte - Hazelnut - 2.55",8.25,CARD,3693169676666144
25/08/2021 14:42,Chesterfield,Marjorie Meeker,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flat white - 2.45, Regular Flavoured latte - Hazelnut - 2.55",8.25,CARD,8433225683181549
25/08/2021 14:43,Chesterfield,Taylor Fuller,Large Latte - 2.45,2.45,CASH,n
25/08/2021 14:44,Chesterfield,Mae Harper,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Flat white - 2.15, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Hazelnut - 3.25",11.4,CASH,n
25/08/2021 14:46,Chesterfield,Ashley Eggert,Regular Flavoured iced latte - Caramel - 2.75,2.75,CARD,9429762214090398
25/08/2021 14:47,Chesterfield,Stephanie Segovia,"Regular Latte - 2.15, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured iced latte - Caramel - 3.25, Regular Flat white - 2.15, Regular Latte - 2.15, Large Flavoured iced latte - Vanilla - 3.25",15.8,CARD,8095371397608554
25/08/2021 14:48,Chesterfield,Norris Guzzi,"Large Latte - 2.45, Regular Flavoured iced latte - Caramel - 2.75",5.2,CARD,9751416431984450
25/08/2021 14:49,Chesterfield,Kathie Williams,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Vanilla - 3.25",8.55,CASH,n
25/08/2021 14:51,Chesterfield,Paula Peterson,Large Flavoured iced latte - Caramel - 3.25,3.25,CARD,3293401476889029
25/08/2021 14:52,Chesterfield,Mary Fernandez,Regular Flavoured latte - Hazelnut - 2.55,2.55,CARD,5146128559963230
25/08/2021 14:53,Chesterfield,Chad Cherry,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75",11.5,CARD,6287502921856251
25/08/2021 14:54,Chesterfield,Dan Little,"Regular Flavoured iced latte - Caramel - 2.75, Large Flat white - 2.45",5.2,CARD,1352349738225102
25/08/2021 14:56,Chesterfield,Reina Lay,Regular Flavoured iced latte - Caramel - 2.75,2.75,CARD,6042810272412114
25/08/2021 14:57,Chesterfield,Opal Ruot,"Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Hazelnut - 2.75",5.3,CARD,6593022194891160
25/08/2021 14:58,Chesterfield,Gerald Hopkins,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flat white - 2.15, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Regular Flat white - 2.15",13.05,CARD,8905592350961486
